,Key,Count,Mean Score
0,sentiment,100,0.0692278619908098
1,TTR,100,0.037643307746826116
2,lex_density,100,0.05163375433920926
3,NNS,100,0.03860187274538628
4,and,100,0.044415053938559615
6,see,100,0.031678330972031904
5,has,83,0.024839382190318747
7,DT,83,0.0242024500877265
10,the,71,0.02282189400850043
9,NN,66,0.022693058800312773
11,VBP,50,0.022203328210076468
8,PRP$,23,0.02277182111600017
12,JJ,6,0.021230872014852863
15,VBN,5,0.021446609265421083
13,VBZ,3,0.020351974996872708
14,a,3,0.021192169301125163
16,such,3,0.0218110943035011
17,mean_sen_len,2,0.021114337588952467
18,to,2,0.019937278775688922
