,Key,Count,Mean Score
0,PRP,100,0.07553937206758127
1,of,100,0.06732148286118551
2,NN,100,0.05406205951658735
3,sentiment,100,0.060788434069356176
4,VB,100,0.05241031601201982
5,DT,96,0.038172927384915074
7,IN,96,0.03840062206129625
8,have,67,0.03558852192381827
12,to,49,0.036096487343108004
10,the,43,0.03223461220160089
6,NNS,41,0.03361850348749704
14,i,34,0.03339607335442013
13,RB,33,0.03253005872749027
11,mean_sen_len,22,0.0331095150108105
9,which,18,0.03176478292964168
15,a,1,0.029332149916895315
