,Key,Count,Mean Score
0,sentiment,100,0.14658677535262238
1,we,100,0.07547898187586637
2,this,100,0.04896144529008236
3,RB,100,0.047998487818509385
4,mean_sen_len,100,0.04184323798927565
5,PRP,100,0.037294130417999775
6,and,100,0.027743203561487205
7,is,100,0.024672484786583775
9,VBN,66,0.021344288368503498
13,are,36,0.02170876100777918
14,with,28,0.02132266103125029
8,an,26,0.020682986030873984
10,VBZ,23,0.020069889209697874
12,PRP$,8,0.019805430157663992
11,one,8,0.020144629240608995
15,be,4,0.01957715970993465
16,our,1,0.019502054728476253
