,Key,Count,Mean Score
0,TTR,300,0.20426556682542374
1,NNS,300,0.04004300495842837
2,i,300,0.04001347437625177
4,PRP$,300,0.03474033206658073
3,as,299,0.0322485780920317
5,IN,288,0.02702628101784242
6,to,270,0.02633207879029029
8,from,223,0.02391082802883214
10,VB,173,0.022528060101729128
12,this,109,0.022077667927792095
11,on,97,0.021737299249672364
14,with,75,0.021624204079849718
15,JJ,72,0.022307681588716814
7,said,65,0.020983150485615266
16,mean_sen_len,58,0.021532187509599843
18,VBD,24,0.0204578790512046
17,in,18,0.021075939991893583
13,one,15,0.020637081202171573
9,RB,6,0.01845742038037523
19,VBN,3,0.018337806807154924
21,of,3,0.01961623520548841
20,an,2,0.020425384213355782
