,Key,Count,Mean Score
0,TTR,100,0.08658239871831454
1,do,100,0.05013556340769014
5,just,100,0.035016060091180676
2,PRP$,99,0.04215535714580866
3,or,97,0.039079221669728444
4,be,80,0.032910847085622544
9,RBR,68,0.029041577561424656
11,are,65,0.029019192403370135
8,if,52,0.025899429407941512
7,than,44,0.026413093526491363
6,it,41,0.026411618203839762
12,with,27,0.025062505166434428
20,one,23,0.026896490265030742
19,have,20,0.026695001064011396
17,for,17,0.0238265783770698
10,from,17,0.025935233462744206
22,more,12,0.025023429435532984
18,has,7,0.02545226061639357
13,of,6,0.024564726900051567
25,we,6,0.024936879893572003
14,your,3,0.021990657609645404
26,on,3,0.02378793628841891
21,but,2,0.028314652106923882
16,this,2,0.024766854954921626
15,VBN,2,0.02382099586709284
23,and,2,0.022693772860749747
27,that,2,0.023716313734843578
24,any,1,0.03364934157851948
28,is,1,0.021526005669950693
29,they,1,0.02770332323530272
