,Key,Count,Mean Score
0,PRP,100,0.07590358079068989
1,of,100,0.0675568723290173
2,sentiment,100,0.06070233230383489
3,VB,100,0.052016480003043576
4,NN,100,0.05325477545969872
5,DT,97,0.038031288362018446
6,IN,96,0.03915605859667305
8,have,57,0.03509095370937132
10,to,54,0.034877207860816294
9,NNS,45,0.03350487405405949
7,the,38,0.03267348865988082
12,RB,33,0.0330632918007221
13,i,31,0.032839287558165134
14,mean_sen_len,25,0.03341718578329384
11,which,23,0.03279283581607273
15,had,1,0.028157839420457454
