,Key,Count,Mean Score
0,of,100,0.06772081571433906
1,sentiment,100,0.058755418510859
2,PRP,100,0.07427127642685485
3,NN,100,0.05377074315216679
5,VB,100,0.05229881198307341
7,DT,100,0.03803636168852055
4,IN,96,0.039870658760196735
6,have,58,0.035214730539680786
9,to,53,0.035691160419683475
14,NNS,46,0.03276457789011696
12,the,43,0.033239795186308756
8,RB,34,0.03186141668076103
11,i,27,0.03364169373091142
10,mean_sen_len,21,0.03349065542588511
13,which,20,0.03226472058298201
15,had,1,0.029787072442003862
16,VBD,1,0.02698069154579336
