,Key,Count,Mean Score
0,sentiment,200,0.07297976727214914
1,lex_density,200,0.04961718055287007
2,NNS,200,0.03766333376046929
3,and,200,0.04419326671085531
5,TTR,200,0.03703421994950069
4,has,180,0.026121694864481515
9,DT,172,0.02384454001266066
6,see,155,0.028328994387647796
7,the,151,0.023272541612937174
10,NN,114,0.022659560658375634
8,VBP,77,0.022640063792588223
11,PRP$,65,0.022511785506044796
13,such,18,0.021764151525071038
12,VBN,15,0.021887622738499302
15,JJ,13,0.020205425691428493
16,VBZ,13,0.021758659807286182
18,to,9,0.021475182460978015
14,RBS,8,0.022204629044767416
20,as,4,0.02073829972238623
17,been,2,0.02008980566206965
22,a,2,0.02022801774784827
19,which,1,0.02152584829571918
21,its,1,0.020807416618599323
