,Key,Count,Mean Score
0,this,100,0.09012353428313843
1,mean_sen_len,100,0.079984180803991
2,or,100,0.0683923363035981
4,what,100,0.053217164593390764
5,you,100,0.041202391854110745
7,if,95,0.03433820169992067
3,is,93,0.038993410272618274
8,have,89,0.04236352993054172
11,VBP,56,0.03820829831209353
12,there,50,0.03350185267019973
6,with,35,0.033980245970087794
10,so,22,0.03223517908816919
9,because,16,0.02943008707567774
17,do,11,0.029434497673491503
15,from,11,0.030367151674734725
16,by,7,0.030046756623411306
13,about,5,0.028015135772846443
14,be,5,0.03343895474182288
18,before,1,0.025817134739065998
19,are,1,0.025301426077186537
20,VBZ,1,0.025027194020267436
21,that,1,0.031234605131477827
22,VBD,1,0.024216860210290167
