,Key,Count,Mean Score
0,TTR,300,0.04419679088236816
1,so,298,0.035117215648463554
3,VBG,288,0.02985399229428651
2,have,234,0.027999252636267808
7,this,194,0.025680408232232072
11,but,174,0.023785148808947318
10,JJR,173,0.02510591309797566
18,on,161,0.02471461403204401
4,with,156,0.023790509509351767
5,in,139,0.02349058387617594
6,or,132,0.023766523166436522
13,VBD,108,0.023360809144417568
19,for,84,0.02279808330818911
15,it,84,0.021693053997579873
12,RB,79,0.021168886633527215
17,be,76,0.02257278874572746
8,that,62,0.02154253458684365
20,not,53,0.022872361576800344
21,as,41,0.021750665187079406
9,VBN,40,0.020940808117627555
16,and,36,0.021207114366371144
24,to,18,0.020698963412203272
14,of,12,0.020633197213403284
22,PRP$,12,0.020638459333218517
30,a,12,0.020269398194538994
29,an,6,0.021455157878761715
31,them,6,0.02231847130625261
28,from,5,0.021192776241686397
32,can,5,0.021078822422916376
23,RBR,3,0.019311307981781923
25,do,3,0.020169599981680386
26,they,3,0.02129576338849642
27,are,2,0.02340263896280499
33,VB,1,0.018588765998962906
