,Key,Count,Mean Score
0,VBD,300,0.057837309546198375
2,for,300,0.04558727250228106
3,in,290,0.04140527855004494
8,i,274,0.03173422963015057
1,VBN,273,0.04300672668526617
5,on,268,0.038320574261047485
11,with,222,0.03591212814609814
6,from,201,0.033386686723264274
7,as,185,0.032208026478602665
9,but,177,0.03074132739218263
12,that,130,0.03149276775765628
4,when,125,0.031079893935368044
10,mean_sen_len,94,0.03079458324621133
16,it,67,0.030814662980789165
14,by,30,0.029601425016683915
17,of,24,0.028401334102291242
20,have,16,0.0279279256170354
18,or,8,0.027643736401170522
19,is,5,0.02579650523093497
15,VBG,5,0.02871282456840483
13,and,4,0.02734690717192785
21,this,2,0.02815062667778904
