,Key,Count,Mean Score
0,TTR,300,0.07801870279058414
1,has,300,0.04931778844124861
3,mean_sen_len,299,0.03526355040783486
2,but,257,0.030329098396927764
4,be,253,0.03241667368571659
9,we,237,0.0291120318902383
13,said,217,0.028955513575642383
10,with,165,0.028211049067451296
11,a,163,0.026964394925411535
7,and,140,0.02729558353431278
12,this,119,0.027564539065071635
6,that,94,0.025993077586767353
14,PRP$,87,0.027466675079244374
15,it,81,0.026033245436366113
19,for,61,0.027084297826918444
5,not,53,0.02740869405982734
17,is,52,0.02829181037940518
18,RB,42,0.025838912637372563
16,on,21,0.02653914099356778
8,was,20,0.025583745401372628
20,from,18,0.025786249563898404
23,as,9,0.025226290439818624
24,an,4,0.028577092308695352
25,VBP,2,0.024840713721365835
26,PRP,2,0.024292423308585234
27,have,2,0.025303219522297023
22,JJR,1,0.027923075626964233
21,are,1,0.02449333782619256
