,Key,Count,Mean Score
0,PRP,100,0.07438810231779577
1,of,100,0.06802171846973933
2,NN,100,0.05331003420466881
3,VB,100,0.05265848294324015
4,sentiment,100,0.06016075680261334
8,IN,97,0.03963466786309928
5,DT,95,0.03823523422084623
11,to,61,0.03563587088737315
6,have,57,0.03570347106691397
7,NNS,44,0.03422396963819966
12,the,34,0.03370228350527654
9,mean_sen_len,32,0.033329890689464806
10,i,32,0.033405526715469494
13,RB,28,0.03287722119205768
14,which,19,0.03170904568847475
15,not,1,0.028814625532562282
