,Key,Count,Mean Score
0,sentiment,300,0.09026385812677142
1,TTR,300,0.04617151260235932
3,you,300,0.03587434395775695
4,VBP,300,0.03610188421120163
2,mean_sen_len,293,0.03298686912744825
5,is,288,0.029694456410074604
6,VBZ,285,0.0280200142750079
7,i,243,0.026409800106053236
9,had,183,0.024198352710653154
8,and,126,0.02357810057988876
10,not,102,0.02491060570860476
12,do,101,0.023211035645963156
14,VBD,61,0.021999077878671298
13,male_pronouns,49,0.023316935375116792
15,your,31,0.02297097743916511
11,are,26,0.02267594873775827
16,VBN,4,0.021566418850434015
19,just,3,0.02310225267348973
17,did,2,0.020073680020530615
18,to,1,0.025488130060954593
20,me,1,0.020600919269933862
21,see,1,0.019758724750755918
