,Key,Count,Mean Score
0,PRP,100,0.0773184310560936
1,sentiment,100,0.060835866427575366
2,of,100,0.0671338498899659
3,NN,100,0.05227330403513596
4,VB,100,0.05230769048740482
7,IN,97,0.038846688542688156
5,DT,95,0.039207788593745775
9,have,64,0.03436098854301908
11,NNS,48,0.03388262033135766
8,the,48,0.033054231172470305
14,to,42,0.03566187384367013
6,RB,36,0.03275840060978527
10,i,27,0.03189873552343497
13,mean_sen_len,24,0.0318498409134616
12,which,18,0.03335324130484097
15,not,1,0.02919057448773274
