,Key,Count,Mean Score
0,mean_sen_len,300,0.12142819560491591
1,TTR,300,0.09948197708955574
2,this,300,0.04725779756021202
3,VBD,298,0.03701476098810858
7,or,297,0.03418015810402257
5,that,265,0.028901612773953072
9,VBP,263,0.03184361190327232
6,with,242,0.029738039209309935
8,what,178,0.025799250696256996
11,from,139,0.026573703203607576
10,VBZ,75,0.025711549807503585
4,a,72,0.025398951928863413
12,of,72,0.025598000123498884
16,to,46,0.02474592300026921
13,you,35,0.022528119099006427
14,but,29,0.023618279589264907
15,so,24,0.02527718443765711
17,on,13,0.024554152412433847
22,and,10,0.023884117398307855
21,the,10,0.023021122898305105
18,i,8,0.026305830321677263
20,by,8,0.023889701833029235
25,in,6,0.02524808974919766
19,before,3,0.023066711186551844
23,it,3,0.02438833404226846
26,is,3,0.024204065456729967
24,for,1,0.024499182292519694
