,Key,Count,Mean Score
0,PRP,100,0.07632660542658429
1,NN,100,0.054037217566275546
2,sentiment,100,0.060778819463923675
3,of,100,0.0677533165090019
4,VB,100,0.05177855325597767
6,IN,98,0.03952672830772574
9,DT,93,0.03835363384273084
10,have,59,0.035015596778796426
5,to,53,0.035011213859151395
14,NNS,40,0.03417182818880594
12,RB,39,0.03323541012576891
13,the,37,0.03213291418582306
11,mean_sen_len,33,0.03311993351241051
8,i,25,0.031901920485771854
7,which,21,0.030592672672728
15,not,1,0.029099383800554542
16,VBD,1,0.029209944365873087
