,Key,Count,Mean Score
0,PRP,100,0.07509533058269781
1,sentiment,100,0.06003204283873675
2,of,100,0.06751305231453522
3,VB,100,0.05267830049151046
4,NN,100,0.05323548331658049
5,IN,100,0.03922964061106722
6,DT,98,0.038991522431151095
10,to,65,0.0361537826791289
7,have,57,0.03618764486463264
13,the,39,0.033652682757188086
9,i,34,0.03344495521729788
8,NNS,32,0.03229467612480031
12,RB,32,0.031801779312941966
11,mean_sen_len,23,0.03212647826496072
14,which,19,0.03258536542224191
15,not,1,0.03262711723422216
