,Key,Count,Mean Score
0,we,100,0.09884442364969136
1,VB,100,0.0501424833481515
2,can,100,0.04378677129375781
3,our,100,0.037584325456520185
4,TTR,100,0.030610144897791108
5,VBP,100,0.029635934553798662
7,sentiment,100,0.031549695718129024
8,and,94,0.026549691351885923
6,PRP,93,0.025475366201753894
9,or,47,0.023345948773368066
10,such,46,0.02304874741769684
11,IN,13,0.022351674230931422
12,VBN,2,0.02053346440013576
13,RB,2,0.02031566712624804
15,to,2,0.023064601519583353
14,VBD,1,0.02043542797557836
