,Key,Count,Mean Score
0,PRP,100,0.07506771301477702
1,of,100,0.06805451902492389
2,NN,100,0.05242251902850013
3,VB,100,0.05180154552531839
4,sentiment,100,0.05882831505252029
5,DT,98,0.037996510696060214
6,IN,95,0.03995008516175153
7,have,64,0.035425349959842416
8,to,52,0.03637949785704804
13,NNS,42,0.03405426769267891
9,RB,38,0.03233252189975823
14,the,32,0.03278362491749124
10,which,27,0.03207356181682993
11,mean_sen_len,27,0.031979970193019805
12,i,25,0.032922019187938856
