0,Overall F1,0.9682403902825615,0.008419434090378904
1,Overall Precision,0.9687533695068552,0.008205564613839242
2,Overall Recall,0.96825,0.008412502720368191
3,Authentic F1,0.968719,0.00815485410381727
4,Authentic Precision,1.0,0.0
5,Authentic Recall,0.9821500000000001,0.008682241250467144
6,Synthetic F1,0.9677625504590615,0.008691728971077749
7,Synthetic Precision,0.9817196475718311,0.008758964353527883
8,Synthetic Recall,0.95435,0.014901274435362216
