,Key,Count,Mean Score
0,sentiment,300,0.08631012659827868
1,TTR,300,0.05545551836266486
2,mean_sen_len,300,0.041601979657205315
3,this,300,0.04077460611682572
4,PRP$,300,0.030268485659006507
6,and,289,0.02232462020816979
5,to,249,0.020918789773930864
7,a,247,0.020600183674401355
8,their,213,0.020562180678499433
11,has,127,0.019991670966223254
13,VBG,109,0.01927627052105722
12,such,100,0.01966721410277196
9,for,66,0.019468073088716634
10,with,36,0.019155326477327764
14,an,17,0.018357272348707855
18,the,13,0.01715021627375241
22,as,9,0.01847367042842251
19,could,6,0.020614105665429882
20,VBP,4,0.018124265517926542
16,is,4,0.016586566590250144
15,IN,3,0.015987002661588964
21,its,2,0.01749776562169085
17,JJ,1,0.01636623691829462
23,that,1,0.016627770645768473
24,in,1,0.016699300558553606
25,VBZ,1,0.01893969696463201
26,which,1,0.01860572792386943
27,VB,1,0.016516747252907533
