,Key,Count,Mean Score
0,sentiment,100,0.08506033838213886
1,TTR,100,0.06450739399697104
2,an,100,0.037437117655870523
3,VBG,100,0.03397955263680956
4,and,100,0.040787658241325554
5,such,100,0.031636702184317175
7,NNS,93,0.027175298891331277
6,has,92,0.02718478702830999
9,NN,76,0.023457588307067477
11,mean_sen_len,47,0.02255503994816088
8,which,37,0.023276459861241643
13,PRP$,18,0.021997427877199785
18,from,8,0.022117385549903487
10,to,7,0.021167956522517246
12,after,6,0.02212109961199703
15,for,6,0.020716688837033505
14,that,4,0.02071563026363274
16,who,2,0.024250593655322658
19,RBS,2,0.020065167769403928
17,JJS,1,0.021256092768738445
20,on,1,0.019267074763340417
