,Key,Count,Mean Score
0,of,100,0.0689828429137438
1,PRP,100,0.0756927067401199
2,sentiment,100,0.06013206696522694
3,VB,100,0.0515019642873497
4,NN,100,0.05235172119690348
6,IN,97,0.03894545631844186
5,DT,96,0.0382613941606492
9,to,52,0.03464035766330763
10,have,52,0.034545342617183755
7,NNS,51,0.03335852595858179
11,the,39,0.032393537278911234
13,RB,36,0.033103080731668046
12,mean_sen_len,28,0.03228526662253957
8,i,24,0.032586446346058826
14,which,24,0.03140660001169179
15,not,1,0.030616941782149732
