,Key,Count,Mean Score
0,PRP,100,0.07594922477262071
1,of,100,0.06640303924184444
2,sentiment,100,0.06046809183375186
3,VB,100,0.05360606134675195
4,NN,100,0.0538003523812185
6,IN,99,0.039528218466395065
5,DT,97,0.038758202218051985
10,have,66,0.03579542440873724
13,to,51,0.03707477440406808
11,NNS,46,0.03304996108102675
9,RB,35,0.031973107997161104
14,the,33,0.032899855717854684
7,i,30,0.0326494832816924
12,which,22,0.031823865264641676
8,mean_sen_len,20,0.03173071172893372
15,VBD,1,0.028332291766162795
