,Key,Count,Mean Score
0,said,100,0.15944198786116703
1,VBD,100,0.07191228215885646
2,and,100,0.05779027893572871
3,was,100,0.03554691184275306
4,PRP,100,0.036940642992648806
6,PRP$,100,0.027849445469009818
5,but,99,0.030538026181363972
7,sentiment,86,0.025253105179785715
8,i,86,0.025797657930184847
9,as,85,0.02607435391518202
11,we,27,0.024260861227601033
12,than,5,0.02302353546418105
10,TTR,4,0.021697141473341525
13,because,3,0.023684424267651914
14,at,3,0.022145896678403956
15,do,1,0.02391967374950703
16,VBG,1,0.02161521288244379
