,Key,Count,Mean Score
0,mean_sen_len,100,0.10446993906168302
1,your,100,0.04358857973243931
2,the,100,0.035179309600520604
3,sentiment,100,0.046973740238029006
9,PRP$,98,0.03214937957590607
8,TTR,97,0.026997347876038826
4,when,94,0.029234622648363788
5,DT,92,0.026965336254092833
6,be,66,0.025764907762855765
7,for,65,0.02493248724348865
11,of,33,0.023073550811093926
13,JJ,17,0.02263984026104137
10,i,16,0.022185834189086914
18,lex_density,6,0.020372625110301325
16,before,4,0.022323182589450756
14,VB,3,0.021414273758856472
20,JJR,2,0.023197414354079807
15,very,2,0.020858563683163585
19,not,2,0.023524702227517305
12,then,1,0.021616794147033533
17,IN,1,0.022640345440555643
21,until,1,0.02257515730137186
