,Key,Count,Mean Score
0,or,300,0.06974087848318777
1,we,300,0.05160081402236461
2,TTR,300,0.04196317034659052
6,our,298,0.04464264015866245
12,you,256,0.0297085664351395
5,this,231,0.0345246678668287
3,what,185,0.029607099739152043
7,these,176,0.027133617510089972
14,mean_sen_len,135,0.02784245948985977
11,one,128,0.026919204243318288
13,an,120,0.029823367204582216
4,them,101,0.029770759858277034
10,if,94,0.026598602611320587
8,at,85,0.026828954292578398
15,when,75,0.02750526401106813
18,your,61,0.026808907421822636
21,which,29,0.02650243094868423
19,a,22,0.026925736276474096
16,do,22,0.025625179762068077
20,all,19,0.025242036943027634
9,by,17,0.027545424203602367
17,on,11,0.02732038757322607
22,the,10,0.025243592344286143
23,as,7,0.02549700518695541
25,but,5,0.02617019740682342
28,just,5,0.026673165796083382
26,about,3,0.02416269764052918
24,there,2,0.028799440890604162
27,not,1,0.02241319021874371
29,is,1,0.0271624637817164
30,any,1,0.02989866552817869
