,Key,Count,Mean Score
0,TTR,100,0.13730042085197544
1,the,100,0.05398319666861963
2,of,100,0.04518864645004794
3,and,100,0.04774171370460395
4,DT,100,0.04032183545313081
5,mean_sen_len,100,0.041796029431011225
10,an,93,0.029708234973212972
6,to,87,0.028997582199094422
11,RB,84,0.025255755360151462
8,lex_density,53,0.024015809922754948
12,is,30,0.024631202670754207
9,VBG,11,0.02479005468429186
7,in,10,0.023326395016733
14,from,10,0.02629189969636243
15,a,10,0.023213480071927188
13,as,9,0.025462119764810782
16,IN,3,0.022694372888691573
