,Key,Count,Mean Score
0,lex_density,100,0.03583144405088741
1,sentiment,100,0.02978264893020939
3,and,100,0.025991082701043486
4,mean_sen_len,100,0.025239061902802493
2,DT,94,0.01880787006496562
5,JJ,92,0.019605210288304115
7,the,69,0.01686760726542543
14,in,57,0.016871007502241343
6,it,43,0.017002155594205114
9,VBD,38,0.016338406474562518
13,out,27,0.01675107437362646
10,one,25,0.016890551526817357
21,NNS,22,0.015475657207313294
19,at,20,0.016300102929173173
17,of,20,0.016845526237877634
20,a,20,0.01582286776026001
12,IN,19,0.016393307145886438
25,as,9,0.016471176641583735
8,VBZ,7,0.01573568001950839
16,VBN,6,0.01640145121974344
22,TTR,5,0.01616218671421921
18,PRP,5,0.015047487142083668
23,VBG,4,0.014633761699554267
15,have,4,0.016041467943252365
24,or,4,0.017340964924397448
26,all,3,0.01554902479808754
28,i,2,0.015664876395028848
11,was,1,0.0172995210318389
27,with,1,0.0143949037101672
29,be,1,0.015919562579531248
30,now,1,0.015340668850651988
31,male_pronouns,1,0.01782004853264825
