,Key,Count,Mean Score
0,PRP,100,0.0741785016884286
1,sentiment,100,0.05970009281144059
2,VB,100,0.05293326180195898
3,of,100,0.06701316540659598
4,NN,100,0.053748456186993504
5,DT,97,0.038685637483795984
10,IN,91,0.03979698519822117
6,to,66,0.035101257501062584
11,have,58,0.03517425623553029
9,NNS,41,0.034242414505135425
8,the,41,0.031630298225096554
7,RB,37,0.0316249874072237
14,i,31,0.031701660297664074
12,mean_sen_len,21,0.03258765762237304
15,which,15,0.031180929217141676
13,a,2,0.029825082290559773
