,Key,Count,Mean Score
0,TTR,300,0.22729988708379095
1,mean_sen_len,300,0.06245632857985803
2,to,300,0.0554127386984356
3,and,300,0.04449251986622398
4,the,300,0.049529388050846064
6,DT,297,0.025117067315764123
5,or,293,0.02440164492003768
9,of,288,0.02220263842898055
8,more,206,0.020255250031610557
7,a,148,0.018986947225770136
11,in,103,0.018902316379425545
13,RB,44,0.018501189373072352
12,RBR,34,0.018545626364003996
15,VB,28,0.018414801727834745
16,on,23,0.018564264083006255
14,is,21,0.017592596770051767
17,you,7,0.016490856215206785
10,NNS,4,0.016786666707015185
19,IN,3,0.01717704822814869
18,that,1,0.015521380161434591
