,Key,Count,Mean Score
0,mean_sen_len,100,0.055077157204066154
1,of,100,0.057489610006845056
2,RB,100,0.03576543684318118
3,TTR,100,0.03687271075175103
4,VB,100,0.034607222278540066
5,VBP,100,0.03390804825754937
7,lex_density,99,0.028877954251060035
6,VBG,92,0.027376585831137196
12,on,88,0.028500595856104236
15,IN,57,0.024482430206801496
10,with,23,0.023550055877889938
13,to,17,0.023535163398028972
14,when,7,0.023608012644847902
11,NNS,7,0.023485650805171027
16,if,6,0.0256401606956594
9,not,3,0.023306504540860695
8,it,1,0.020956784612859623
