,Key,Count,Mean Score
0,PRP,100,0.07543284501093458
1,of,100,0.06658014091418553
2,VB,100,0.05439659084124306
3,NN,100,0.053825106149264064
6,sentiment,100,0.05933776755768133
4,DT,98,0.03849469407209934
5,IN,94,0.03860656526701366
9,have,68,0.034611483005759405
7,to,51,0.03590798809312161
13,NNS,46,0.03371097483002865
8,the,37,0.032390282208037455
14,RB,30,0.031831351865066256
10,i,29,0.032763953429198946
11,mean_sen_len,27,0.03305318048556998
12,which,19,0.032087386743812896
15,VBD,1,0.03020238210961416
