,Key,Count,Mean Score
0,TTR,100,0.08747090994226255
2,with,80,0.029978050988533178
1,it,74,0.027408759378657267
5,for,69,0.025458414126420123
11,VBN,68,0.027476541172973015
7,and,66,0.026218232393311367
10,in,64,0.027079912532452313
12,a,62,0.02628413645613368
8,is,59,0.027051013044970134
16,VBD,56,0.0264308011759073
4,on,49,0.026978824077637707
9,of,47,0.026613599857503157
17,i,47,0.024831331504935526
6,mean_sen_len,45,0.022635775105269505
3,this,35,0.026410244864781995
18,that,15,0.023206443012469987
13,VBZ,13,0.022816077890665788
21,to,10,0.023824782116553134
15,have,8,0.02570682990040781
20,PRP,7,0.02220223994552913
19,sentiment,7,0.021038975255948143
14,VBG,4,0.024236301885689083
23,or,2,0.0209771811604271
27,the,2,0.02055548830381574
28,but,2,0.019903007713066585
29,be,2,0.02252032479688685
22,are,1,0.021467496360385238
24,VBP,1,0.02462371578939455
26,not,1,0.02335406576731351
25,as,1,0.024140514472364972
30,from,1,0.024116881477291175
31,an,1,0.02225902195122826
32,by,1,0.019175192423754154
