,Key,Count,Mean Score
0,sentiment,100,0.060574590167123146
1,PRP,100,0.0751038297973632
2,of,100,0.06662488714419046
4,VB,100,0.051642970684565984
3,NN,99,0.05296606820568142
5,DT,99,0.03837662123891599
6,IN,99,0.0394728761749038
7,have,59,0.03542143688389904
8,to,51,0.035481748459818344
9,NNS,42,0.03336744784189448
12,the,40,0.032744421725029726
13,RB,33,0.03249207630276454
11,mean_sen_len,32,0.03205398907229616
10,i,25,0.031638477312157624
14,which,20,0.031814641372146873
15,had,1,0.027134668980555145
