,Key,Count,Mean Score
0,of,100,0.06787765918250813
1,PRP,100,0.07549575852450897
2,sentiment,100,0.05990363137798045
3,VB,100,0.05271405423215476
4,NN,100,0.053079438439292054
5,DT,99,0.03891363009487905
6,IN,91,0.04048144392052424
11,have,64,0.034460420160727895
10,to,53,0.036457698666241135
13,NNS,49,0.03378798841120911
7,the,38,0.03260047172038308
8,RB,37,0.032535990973078535
14,i,27,0.031606155412119696
12,mean_sen_len,22,0.032635594181642906
9,which,19,0.030726268321285496
15,not,1,0.029737664820989048
