,Key,Count,Mean Score
0,TTR,100,0.1947625286220853
1,VBP,100,0.04894662137008179
2,have,100,0.042978689606707324
3,do,99,0.03217651773129133
4,is,92,0.02832176057585229
8,you,88,0.024988342175679423
5,VBZ,86,0.02868885561140015
10,of,86,0.027758266544465855
6,not,82,0.028009621088073665
9,what,65,0.023581424817648917
7,that,35,0.023317274071655337
15,be,17,0.020957458565166735
11,could,16,0.02324210950946063
16,with,12,0.021706334775849198
13,it,8,0.022147551316383008
12,about,4,0.02318593566330782
18,this,4,0.021393039872165114
14,VBN,2,0.021222431093480362
19,on,2,0.02098325885643181
17,said,1,0.020600010695665985
20,so,1,0.020367135081128543
