,Key,Count,Mean Score
0,mean_sen_len,100,0.10323938913950613
1,of,100,0.048455721410503146
2,VB,100,0.03773793362627582
3,here,100,0.03313461456074418
4,IN,92,0.025078356011323504
9,RB,79,0.024609447140758446
15,if,61,0.024735791411314004
6,when,55,0.024326940966017115
7,is,54,0.024119840748307933
13,DT,51,0.022699366097718828
10,for,48,0.02335196165799393
8,a,48,0.02279676483838193
14,VBG,31,0.022819807551683124
5,from,24,0.02342109258057559
11,on,22,0.02359650142351194
19,you,8,0.02310114676123709
17,TTR,7,0.021159732067943228
18,the,6,0.02280760222642796
16,to,4,0.02280088985627789
12,with,3,0.021818725288824753
20,until,2,0.02052108312433909
21,PRP,2,0.022979245993418922
22,be,2,0.02141056812891804
23,not,1,0.01912897008579412
