,Key,Count,Mean Score
0,mean_sen_len,100,0.18854077538375372
1,TTR,100,0.06088811464117241
2,VBD,100,0.057210072910930325
3,and,100,0.04238678388093256
4,as,100,0.039523439905262824
5,with,100,0.031940972821313966
6,that,100,0.03928187169536193
7,of,98,0.03088460915580842
8,VBG,71,0.024198467060052447
9,from,54,0.023279379281429386
12,for,20,0.021154419395444223
15,VBN,15,0.021514019260626994
14,you,14,0.020400736423167348
10,on,9,0.02007400220605203
11,but,6,0.02151395860871662
13,IN,6,0.02003104307435584
17,sentiment,5,0.02123990718710014
16,in,1,0.018479352954913087
18,PRP,1,0.02135313562136805
