,Key,Count,Mean Score
0,or,300,0.061482223015129754
1,TTR,300,0.04879808554624189
2,mean_sen_len,300,0.04323937702847069
7,this,295,0.03464533227171059
3,we,282,0.029885519232211482
6,on,263,0.03164868146570996
4,PRP$,261,0.029602027082626284
8,an,241,0.029779631963791787
11,said,181,0.02473447405042065
5,is,160,0.025586571349770493
12,you,121,0.025355109991581207
9,from,94,0.025190387835139817
17,as,51,0.025423310435098125
15,at,40,0.024539662953873238
10,a,32,0.024083700181745202
18,for,29,0.02402683484621225
19,the,17,0.023198140036786646
13,PRP,13,0.023123384795863303
16,by,13,0.02352932065893981
20,with,4,0.023745446382118857
14,which,3,0.022479078226211743
