,Key,Count,Mean Score
0,PRP,100,0.07476157709784287
1,of,100,0.06779684892217758
2,sentiment,100,0.06060597256577155
3,NN,100,0.05384157229797352
4,VB,100,0.05173465198215329
5,IN,98,0.04016832422857764
6,DT,96,0.038531984341209885
9,have,67,0.03572881271045125
13,to,49,0.03518510669529208
11,the,38,0.03262143221821222
14,NNS,37,0.0345677612480357
7,RB,34,0.03291909642704176
8,mean_sen_len,29,0.03239200394114576
12,i,28,0.032185446310553104
10,which,23,0.03217758620095381
15,not,1,0.03084328540661998
