,Key,Count,Mean Score
0,sentiment,100,0.06033014755645229
1,PRP,100,0.07571605299457633
2,of,100,0.06701190835348536
3,VB,100,0.05314156677672981
4,NN,100,0.053664899932112986
6,IN,97,0.03927304383725336
5,DT,95,0.03795705908668649
13,have,62,0.034764668582289576
7,to,52,0.03529321759763488
10,NNS,43,0.03376159656334761
11,mean_sen_len,33,0.032476413694845704
8,i,33,0.033959009076182906
12,RB,33,0.03178799581103094
14,the,29,0.03303967529583329
9,which,22,0.03313680890447108
15,VBD,1,0.0313721901941189
