,Key,Count,Mean Score
0,TTR,100,0.04367615323328753
1,said,100,0.039073739527226266
2,mean_sen_len,100,0.044366646883728426
3,VBD,100,0.0373350186350463
5,the,100,0.023321063188835242
4,DT,99,0.025145677732925437
6,PRP$,86,0.020208686408535254
7,sentiment,84,0.01977147572310295
10,VBG,80,0.019859473966601367
13,but,32,0.018111798977543666
12,lex_density,30,0.01833168829249184
11,has,23,0.01769401320137706
15,at,23,0.01778307313744354
9,and,14,0.017961860924256175
8,a,13,0.017782260744149122
17,up,7,0.017552257073626173
14,was,6,0.01706822224968663
16,been,1,0.019010556662824814
18,that,1,0.01725149258597873
19,VBN,1,0.01783121203401665
