,Key,Count,Mean Score
0,PRP,100,0.07622366884690854
1,of,100,0.0673337276316979
2,NN,100,0.05412099045269074
3,VB,100,0.05188947776625752
4,sentiment,100,0.05969472753439958
5,DT,100,0.03769029421302408
7,IN,96,0.04022908667430742
8,have,59,0.03510934857773977
12,to,54,0.037011559373303395
14,NNS,40,0.03383171078502968
9,the,38,0.032450299243730794
11,RB,36,0.03218715434139194
6,i,31,0.03157801133232175
10,which,24,0.03136056172857031
13,mean_sen_len,21,0.03233570764587946
15,a,1,0.027766449316309366
