,Key,Count,Mean Score
0,TTR,100,0.13286685560023584
1,a,100,0.041953221176844566
2,through,100,0.02720041046674061
3,PRP,96,0.020258980876309056
4,sentiment,91,0.02188020699927295
6,see,89,0.018614764095181754
5,DT,82,0.018907623126255955
12,mean_sen_len,73,0.01808740635854458
11,yourself,64,0.01865916573321638
8,RB,49,0.017604605294706033
13,RBR,35,0.016722986877379283
17,is,30,0.016820137731503117
7,the,24,0.016064152422575417
16,IN,16,0.01632756792251476
10,of,11,0.016308662351959522
15,you,9,0.016001756769811675
9,lex_density,9,0.015765856641985973
18,what,9,0.01586618256104934
14,VBD,7,0.01636848388397068
19,VBP,2,0.014782711377784623
21,and,2,0.013863280446959433
20,any,1,0.01500449002233495
22,how,1,0.016188944912454543
