,Key,Count,Mean Score
0,you,100,0.08350081800502712
1,or,100,0.04916806684024338
2,your,100,0.05389316945512175
3,VB,100,0.035687384574636195
4,RB,100,0.029337856118973993
5,can,100,0.03835430293445444
6,TTR,100,0.02581556618918006
8,to,99,0.030034150583121266
7,sentiment,87,0.0234248544146651
10,that,42,0.021989318525800248
9,lex_density,29,0.021426710295136528
11,any,22,0.021223832624830987
13,VBD,13,0.020781377440951085
12,mean_sen_len,4,0.019695661711811238
14,with,3,0.018895121570873384
15,PRP,1,0.01754366415124365
