,Key,Count,Mean Score
0,of,100,0.06766007198308138
1,PRP,100,0.07481650941631271
2,sentiment,100,0.06094040016675507
3,NN,100,0.053953952704477705
4,VB,100,0.05287439425006921
6,DT,99,0.03793138450140925
5,IN,97,0.03875677014477532
7,to,63,0.03630699700265308
10,have,61,0.03438663776317791
12,RB,40,0.0323140898249335
14,NNS,37,0.03322684233186244
9,the,35,0.03230940262180429
13,which,29,0.03162366293413894
11,i,24,0.0324480805653957
8,mean_sen_len,13,0.030176482044640664
15,not,1,0.025229893241931253
16,VBD,1,0.026364383753433963
