,Key,Count,Mean Score
0,PRP,100,0.07605883342229897
1,NN,100,0.05420526767121449
2,of,100,0.06710126552956241
3,sentiment,100,0.059368364464621265
4,VB,100,0.05217353753173688
6,IN,98,0.03971975210809093
5,DT,91,0.038280476969970285
7,have,66,0.03488520915320561
11,to,56,0.035428940262141786
13,RB,45,0.0321293287856351
10,NNS,33,0.03471073822269758
9,the,31,0.032499481400011666
8,i,30,0.03240104590170274
12,mean_sen_len,30,0.03128006268875588
14,which,19,0.030318162072943227
15,had,1,0.02654910014976946
