,Key,Count,Mean Score
0,or,300,0.05383551392080235
1,TTR,300,0.05423723779564513
2,mean_sen_len,300,0.043308286293460924
7,we,298,0.033302293516628154
3,this,294,0.03660984574473203
4,a,240,0.028744333827015366
11,on,238,0.030141845188784138
8,said,236,0.026960818554029025
6,PRP$,191,0.028383295624435843
5,an,165,0.028193938256941387
9,the,109,0.025721399224465355
14,which,78,0.025597282276238184
10,with,71,0.02607332108873106
13,by,58,0.02567293252321772
12,for,34,0.02484544059253468
18,is,25,0.02508984812520498
17,at,20,0.02403567993773966
20,from,16,0.025158442950167618
19,as,11,0.026514195827582042
16,you,11,0.02286002009030432
15,in,4,0.023838849813228688
21,PRP,1,0.022090292538293622
