,Key,Count,Mean Score
0,PRP,100,0.07624035565249844
1,of,100,0.0683724285444081
2,sentiment,100,0.059295904418029614
3,NN,100,0.053392949656375095
4,VB,100,0.05220113859290344
7,IN,99,0.039642448572388224
5,DT,98,0.03872320611148327
10,have,61,0.034501013046713366
9,to,55,0.03606715954071644
11,the,44,0.03319356046542668
12,RB,38,0.0321898132562515
8,NNS,37,0.03328222855735495
6,i,27,0.03300163475666463
15,mean_sen_len,25,0.032044798468739866
13,which,15,0.03256546304883049
14,VBD,1,0.030152255276314936
