,Key,Count,Mean Score
0,of,100,0.06738358522038815
1,PRP,100,0.07539853067145018
2,sentiment,100,0.0592861110071393
3,NN,100,0.052863290424192695
4,VB,100,0.05277735962968389
5,IN,97,0.039533986690167666
9,DT,94,0.039017860102746944
6,have,62,0.036417729980888346
11,to,59,0.03516586727862389
7,NNS,47,0.03274303288420885
13,the,32,0.03351950583328541
10,i,30,0.03291650966761747
12,RB,30,0.03217593940180472
8,which,26,0.03197538260880227
14,mean_sen_len,22,0.03387593673981106
15,had,1,0.029908370775455127
