,Key,Count,Mean Score
0,PRP,100,0.07627456737768636
1,NN,100,0.05366744227148229
2,of,100,0.06829139550301724
3,VB,100,0.05263261614191327
4,sentiment,100,0.05998246692714937
5,DT,97,0.03814501936017334
6,IN,97,0.039122762929499635
7,have,57,0.03510555173533386
11,to,50,0.03485325408912948
9,NNS,44,0.03272647725315944
13,the,40,0.03281586146895543
8,RB,35,0.03300627615700021
12,mean_sen_len,32,0.03199125870701127
14,i,27,0.031668105703083115
10,which,20,0.032254931589831955
15,a,1,0.03365562662174343
