,Key,Count,Mean Score
0,TTR,300,0.12238897178237358
2,sentiment,300,0.03102045131179839
5,mean_sen_len,298,0.026287217430838367
1,is,291,0.029430393898664305
6,NNS,271,0.02519384600275024
4,and,248,0.025917070944642757
7,VBZ,228,0.025323825446907023
11,DT,187,0.02303382639139568
8,to,146,0.024194939103576174
13,VBG,136,0.024160917079545815
9,IN,133,0.02296759697438457
12,the,103,0.02311748886653446
15,lex_density,90,0.022402049174229718
14,NN,75,0.022472762937722886
3,in,64,0.02347625353797341
10,PRP,48,0.022973196717601896
16,a,47,0.02363224203942418
18,with,15,0.02217288007708049
17,VBN,8,0.02219399124321229
23,JJ,5,0.022115476617511558
20,for,3,0.022214338828674452
19,of,1,0.021719910337038843
21,on,1,0.022139574798535264
22,it,1,0.021653818652771814
24,this,1,0.022774365337483723
