,Key,Count,Mean Score
0,sentiment,100,0.1971668053009281
1,and,100,0.05427059154510573
2,RB,100,0.04165620511817477
3,as,100,0.045163041599539565
4,own,100,0.03441786113289422
5,must,100,0.033394670426345724
6,VBD,100,0.03385289382101742
7,was,89,0.026427696522575834
8,which,84,0.028185591994693643
11,then,65,0.02524770456789804
9,but,22,0.023574375107312397
13,NNS,18,0.022094077073182998
12,after,9,0.023004144452024658
14,has,8,0.02180245300411908
10,at,2,0.023651631477421175
15,is,1,0.019246251842214627
16,to,1,0.02041296456511868
17,of,1,0.020659240049762394
