,Key,Count,Mean Score
0,TTR,300,0.10146645560957479
1,NNS,300,0.05003541600843704
6,VBG,282,0.02727809624316032
11,and,255,0.02569572154666261
4,this,254,0.02706291634251843
8,of,206,0.024302907347303757
2,not,185,0.025119968516110515
10,to,162,0.02432230881622725
9,VBP,160,0.02421532154201439
20,mean_sen_len,106,0.021929582688194532
16,PRP$,104,0.023572336920607086
14,it,96,0.023105064791978113
12,RB,92,0.022192433639639658
17,VBN,90,0.0236806533099894
5,for,75,0.022566676946358177
3,have,51,0.023852843250126755
7,a,44,0.021198110420064885
18,VB,38,0.02173235470259447
15,VBZ,37,0.021962867602834217
24,in,35,0.02265467175896844
13,that,26,0.022499792975477176
23,the,25,0.021502256094636435
21,i,20,0.02116247465934615
19,but,13,0.021807707665975205
25,with,12,0.022106735363890836
26,PRP,11,0.021256903917010378
27,JJ,9,0.02048933143865853
22,on,4,0.02014839283178798
29,my,4,0.02177528797390691
28,so,1,0.01938263173098989
30,be,1,0.02174965402523483
31,was,1,0.02009067810980492
32,they,1,0.020062805118163607
