,Key,Count,Mean Score
0,TTR,100,0.17027492092869284
1,i,100,0.03974772939333928
2,the,100,0.031103665335733086
3,a,100,0.025505546337906724
4,and,100,0.020306899818616383
5,DT,99,0.018342057292865716
7,this,96,0.01868863881998029
6,IN,93,0.016731804766088782
14,what,49,0.015357586852972935
9,or,46,0.015805934303631378
10,to,37,0.014419024287536834
8,PRP$,17,0.014230773517312376
12,is,10,0.013701229888272732
15,that,10,0.013418205064385003
16,an,8,0.014183091711045448
17,it,8,0.013360519159221236
13,but,5,0.014383931369458905
11,NN,4,0.013157286726301353
18,about,4,0.01445570336651432
19,mean_sen_len,2,0.012876770048059538
24,for,2,0.013866118223776962
27,of,2,0.013790489118335572
23,by,2,0.013866202590900554
20,not,1,0.014446559673607988
22,VBZ,1,0.012006658049854875
21,RB,1,0.012799779794528374
25,VBG,1,0.01222578894794239
26,lex_density,1,0.01203372703831007
28,sentiment,1,0.014296121407844684
