,Key,Count,Mean Score
0,sentiment,100,0.12832550435231233
1,a,100,0.08269205375517381
2,through,100,0.0474615291654553
3,mean_sen_len,100,0.029713369775419367
4,in,100,0.030302138258972152
8,i,100,0.03154500171985254
6,have,99,0.029336818817394923
5,then,98,0.028689076690918792
7,at,84,0.0225811627469766
9,DT,36,0.019665232811698144
11,so,27,0.019829988310562194
12,or,27,0.020113181306011887
10,male_pronouns,11,0.020074246336455628
16,is,8,0.018334303894649115
15,was,3,0.017925640816353935
18,RB,3,0.021000033580000552
14,do,2,0.02124648337750159
13,some,1,0.017879241042335015
17,my,1,0.01454045811891284
