,Key,Count,Mean Score
0,TTR,100,0.09405551690600471
1,i,100,0.026976278236978044
2,see,100,0.02611773849354719
3,through,100,0.025839202820064938
4,a,100,0.025018899918596054
8,sentiment,99,0.021692850856698573
7,yourself,98,0.022462292800423233
5,DT,92,0.0205231228555705
6,RBR,59,0.018970078347279654
10,do,56,0.01994007922762358
11,any,47,0.01922948337649202
9,my,16,0.01793194375744828
12,our,16,0.01830679826296223
13,the,8,0.017566651072318192
14,just,6,0.019125196770603068
15,of,3,0.01637799961339333
