,Key,Count,Mean Score
0,here,100,0.2885765352581974
1,mean_sen_len,100,0.08222248424744807
2,for,100,0.046512438389874795
3,the,100,0.04220731456991702
4,DT,100,0.032191055053872215
5,or,99,0.02360780486671129
6,your,99,0.02340543294141515
10,PRP$,66,0.018830098640119145
13,JJ,59,0.018940889295017443
7,such,39,0.017735382902188932
8,when,36,0.017677286898707636
11,sentiment,34,0.017378626687675792
14,on,30,0.01775539194885374
12,very,23,0.017146921439774494
9,then,10,0.018296231649342846
15,PRP,3,0.015205547211025239
16,into,1,0.013647141105873138
17,in,1,0.01368993844826192
