,Key,Count,Mean Score
0,PRP,100,0.07477631266647218
1,of,100,0.06770231387370657
2,sentiment,100,0.05986404952731092
3,NN,100,0.053911049356015345
4,VB,100,0.05240250415856528
7,DT,97,0.037678389331046044
8,IN,95,0.03926265027927033
5,to,63,0.035695982740934294
12,have,62,0.0348614747219427
6,RB,37,0.032694110797177864
11,NNS,34,0.03476181096688241
10,i,34,0.03232112918840939
14,the,29,0.03325986678642447
13,mean_sen_len,28,0.0331269175548597
9,which,17,0.03286102580701956
15,a,2,0.029224414205600076
16,had,1,0.029190894306365865
17,not,1,0.030040158171794094
