,Key,Count,Mean Score
0,sentiment,100,0.12122677682385462
1,TTR,100,0.058286484261001574
2,PRP$,100,0.06341210924480647
3,and,100,0.051794660721501594
4,our,100,0.051896223279386755
5,RB,100,0.040306016088229146
7,VBN,91,0.02906522177848808
8,is,91,0.030494518011716088
6,VBG,78,0.02692092085798724
9,this,64,0.02541883682372838
10,that,35,0.02492797823887912
12,into,21,0.02533226094895021
11,with,14,0.024498862068049666
13,NNS,2,0.02126283850456463
15,one,2,0.023044394085618043
14,an,1,0.02638360736369565
16,can,1,0.023383848937365084
