,Key,Count,Mean Score
0,TTR,100,0.18142898145696784
1,the,100,0.06575957834357415
2,and,100,0.05440074197818225
3,DT,100,0.0465573173410542
4,a,100,0.03401096092737065
6,mean_sen_len,100,0.025179892069201567
5,to,99,0.024928493414701332
12,i,87,0.02048643876820266
10,VBG,75,0.019090574756511148
13,more,53,0.018645322600949168
11,IN,28,0.01753226642594704
7,lex_density,24,0.017438645900179597
8,RB,20,0.01782462854297768
9,NNS,6,0.01701882366946841
14,RBR,4,0.017980311691160968
15,was,2,0.01615078712965825
16,or,1,0.01651501307568838
17,VB,1,0.016888980875981775
