,Key,Count,Mean Score
0,of,100,0.06724294779084769
1,sentiment,100,0.06040242284469561
2,PRP,100,0.0749730620825007
3,NN,100,0.05319679146258049
4,VB,100,0.053350642096403
6,IN,98,0.03917598990205126
9,DT,97,0.03854650336595776
5,have,63,0.03520432944324963
7,to,56,0.03610291417222562
8,NNS,44,0.03450179587229147
11,mean_sen_len,37,0.0317952715965628
12,the,33,0.0333405129747978
16,RB,31,0.03232976067505446
10,i,25,0.0315507763088966
14,which,14,0.03212112780228203
13,VBD,1,0.02778598141548384
15,a,1,0.02705796785160495
